Iteration,Best_Clique_Size,Best_Clique
63,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
64,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
65,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
66,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
67,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
68,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
69,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
70,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
71,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
72,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
73,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
74,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
75,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
76,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
77,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
78,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
79,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
80,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
81,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
82,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
83,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
84,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
85,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
86,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
87,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
88,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
89,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
90,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
91,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
92,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
93,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
94,34,"[437, 600, 68, 246, 358, 281, 561, 666, 111, 386, 344, 128, 188, 117, 296, 47, 322, 490, 360, 114, 648, 121, 116, 524, 417, 75, 350, 575, 512, 578, 349, 316, 72, 105]"
95,35,"[331, 289, 524, 378, 16, 151, 325, 104, 15, 652, 29, 7, 600, 121, 144, 401, 211, 561, 260, 239, 372, 322, 294, 237, 291, 114, 53, 512, 607, 316, 126, 324, 534, 586, 611]"
96,35,"[331, 289, 524, 378, 16, 151, 325, 104, 15, 652, 29, 7, 600, 121, 144, 401, 211, 561, 260, 239, 372, 322, 294, 237, 291, 114, 53, 512, 607, 316, 126, 324, 534, 586, 611]"
97,35,"[331, 289, 524, 378, 16, 151, 325, 104, 15, 652, 29, 7, 600, 121, 144, 401, 211, 561, 260, 239, 372, 322, 294, 237, 291, 114, 53, 512, 607, 316, 126, 324, 534, 586, 611]"
98,35,"[331, 289, 524, 378, 16, 151, 325, 104, 15, 652, 29, 7, 600, 121, 144, 401, 211, 561, 260, 239, 372, 322, 294, 237, 291, 114, 53, 512, 607, 316, 126, 324, 534, 586, 611]"
99,35,"[331, 289, 524, 378, 16, 151, 325, 104, 15, 652, 29, 7, 600, 121, 144, 401, 211, 561, 260, 239, 372, 322, 294, 237, 291, 114, 53, 512, 607, 316, 126, 324, 534, 586, 611]"
